,host_id,number_of_reviews,neighbourhood_cleansed,host_acceptance_rate,host_response_rate,room_type,amenities,price,host_verifications,bathrooms_text,description,host_name,id,number,type,listing_id
9981,226216922,5,6e Arrondissement,100%,100%,Entire home/apt,40,116.0,"['email', 'phone']",1 bath,1000.0,David,626536333596986608,1.0,bath,626536333596986608
9982,34020132,6,8e Arrondissement,82%,100%,Entire home/apt,37,64.0,"['email', 'phone', 'work_email']",1 bath,1000.0,Rémi,626556650747395865,1.0,bath,626556650747395865
9983,426428199,6,6e Arrondissement,100%,90%,Entire home/apt,25,72.0,"['email', 'phone']",1 bath,556.0,CoRalie,626681080088459272,1.0,bath,626681080088459272
9986,210842754,5,9e Arrondissement,100%,100%,Entire home/apt,7,59.0,"['email', 'phone']",1 bath,487.0,Gilles,626731368840450930,1.0,bath,626731368840450930
9987,122700837,6,5e Arrondissement,82%,100%,Entire home/apt,31,75.0,"['email', 'phone']",1 bath,941.0,Chantal,627271744084625867,1.0,bath,627271744084625867
9988,38905715,3,8e Arrondissement,96%,100%,Private room,25,28.0,"['email', 'phone', 'work_email']",1 shared bath,306.0,Salah,627300837041855364,1.0,shared bath,627300837041855364
9989,86746652,8,6e Arrondissement,92%,100%,Private room,22,50.0,['phone'],1 shared bath,603.0,Maelle,627306288583511109,1.0,shared bath,627306288583511109
9990,38905715,9,8e Arrondissement,96%,100%,Entire home/apt,19,71.0,"['email', 'phone', 'work_email']",1.5 baths,230.0,Salah,627312564244778963,1.5,baths,627312564244778963
9994,267665041,12,5e Arrondissement,89%,100%,Entire home/apt,33,59.0,"['email', 'phone']",1 bath,262.0,Jonathan,627962482971976626,1.0,bath,627962482971976626
9995,66627373,3,5e Arrondissement,100%,100%,Entire home/apt,36,170.0,"['email', 'phone']",1 bath,1000.0,Alejandro,627978280635416398,1.0,bath,627978280635416398
9996,39506886,10,7e Arrondissement,78%,100%,Entire home/apt,35,82.0,"['email', 'phone']",1 bath,233.0,Constance,628003337630240549,1.0,bath,628003337630240549
9997,26206655,6,8e Arrondissement,82%,100%,Entire home/apt,36,122.0,"['email', 'phone']",1 bath,308.0,Laurence,628020996051064477,1.0,bath,628020996051064477
9998,458171563,26,1er Arrondissement,97%,100%,Entire home/apt,20,100.0,['phone'],1 bath,1000.0,Benjamin,628030494021164990,1.0,bath,628030494021164990
9999,24290816,13,4e Arrondissement,100%,100%,Entire home/apt,32,79.0,"['email', 'phone', 'work_email']",1 bath,1000.0,Karine,628031107842705499,1.0,bath,628031107842705499
10000,504173,4,5e Arrondissement,62%,89%,Entire home/apt,23,56.0,"['email', 'phone']",1 bath,232.0,Emmanuelle,628163265735488315,1.0,bath,628163265735488315
10001,168526277,30,2e Arrondissement,100%,99%,Entire home/apt,9,100.0,"['email', 'phone']",1 bath,981.0,Brice,628229090646799772,1.0,bath,628229090646799772
10002,168526277,24,2e Arrondissement,100%,99%,Entire home/apt,5,100.0,"['email', 'phone']",1 bath,742.0,Brice,628239943211941826,1.0,bath,628239943211941826
10003,10758726,1,9e Arrondissement,43%,94%,Entire home/apt,27,544.0,"['email', 'phone']",2 baths,1000.0,Claire,628651192498373807,2.0,baths,628651192498373807
10004,209904262,2,8e Arrondissement,83%,100%,Private room,12,48.0,"['email', 'phone']",1 shared bath,698.0,Clea,628662997899155430,1.0,shared bath,628662997899155430
10005,319512702,2,5e Arrondissement,98%,97%,Entire home/apt,20,75.0,"['email', 'phone']",1 bath,1000.0,Sébastien,628665257750861692,1.0,bath,628665257750861692
10006,98479002,9,9e Arrondissement,72%,100%,Entire home/apt,26,66.0,"['email', 'phone']",1 bath,460.0,Benoit,628667182510837628,1.0,bath,628667182510837628
10007,319512702,6,1er Arrondissement,98%,97%,Entire home/apt,21,105.0,"['email', 'phone']",1 bath,1000.0,Sébastien,628667908555593640,1.0,bath,628667908555593640
10009,319512702,0,3e Arrondissement,98%,97%,Entire home/apt,17,80.0,"['email', 'phone']",1 bath,1000.0,Sébastien,628798861942252214,1.0,bath,628798861942252214
10010,38905715,4,3e Arrondissement,96%,100%,Private room,20,23.0,"['email', 'phone', 'work_email']",1.5 shared baths,317.0,Salah,628818707141752519,1.5,shared baths,628818707141752519
10011,38905715,4,8e Arrondissement,96%,100%,Private room,25,27.0,"['email', 'phone', 'work_email']",1 shared bath,306.0,Salah,628838892629364398,1.0,shared bath,628838892629364398
10012,4445353,7,5e Arrondissement,64%,80%,Entire home/apt,11,269.0,"['email', 'phone']",1 bath,585.0,Hayley,628898994607879114,1.0,bath,628898994607879114
10013,459595842,31,8e Arrondissement,100%,100%,Entire home/apt,39,118.0,"['email', 'phone']",1 bath,538.0,Amelie Et Mohamed,628984034150506064,1.0,bath,628984034150506064
10014,168526277,33,8e Arrondissement,100%,99%,Entire home/apt,9,77.0,"['email', 'phone']",1 bath,631.0,Brice,629190531700733891,1.0,bath,629190531700733891
10015,168526277,35,8e Arrondissement,100%,99%,Entire home/apt,9,124.0,"['email', 'phone']",1 bath,630.0,Brice,629202540649999564,1.0,bath,629202540649999564
10016,168526277,24,3e Arrondissement,100%,99%,Entire home/apt,8,77.0,"['email', 'phone']",1 bath,583.0,Brice,629209181724528598,1.0,bath,629209181724528598
10017,168526277,29,3e Arrondissement,100%,99%,Entire home/apt,9,77.0,"['email', 'phone']",1 bath,595.0,Brice,629219830957570339,1.0,bath,629219830957570339
10018,42351308,7,4e Arrondissement,97%,100%,Entire home/apt,22,89.0,"['email', 'phone']",1 bath,1000.0,Julien,629312698281539031,1.0,bath,629312698281539031
10019,200868035,16,1er Arrondissement,91%,100%,Entire home/apt,35,55.0,"['email', 'phone']",1 bath,560.0,Carole,629351015209967849,1.0,bath,629351015209967849
10020,459678447,6,4e Arrondissement,100%,93%,Entire home/apt,21,80.0,"['email', 'phone']",1 bath,419.0,Lina,629382489383850916,1.0,bath,629382489383850916
10021,38905715,2,8e Arrondissement,96%,100%,Private room,24,23.0,"['email', 'phone', 'work_email']",1 shared bath,297.0,Salah,629387621681110599,1.0,shared bath,629387621681110599
10023,226216922,0,2e Arrondissement,100%,100%,Entire home/apt,35,63.0,"['email', 'phone']",1.5 baths,1000.0,David,629395406701685993,1.5,baths,629395406701685993
10024,456153201,6,8e Arrondissement,59%,70%,Entire home/apt,43,29.0,"['email', 'phone']",1 bath,40.0,Diego,629404728336985145,1.0,bath,629404728336985145
10025,45765801,3,9e Arrondissement,71%,100%,Private room,2,40.0,"['email', 'phone']",1 private bath,483.0,Emilie,629511555326172278,1.0,private bath,629511555326172278
10026,14589387,7,9e Arrondissement,100%,100%,Private room,31,45.0,"['email', 'phone']",1 shared bath,164.0,Seb,629514810110213735,1.0,shared bath,629514810110213735
10027,40046883,0,3e Arrondissement,33%,100%,Private room,14,75.0,"['email', 'phone']",1 bath,484.0,Marion,629571026860762737,1.0,bath,629571026860762737
10028,3103951,0,8e Arrondissement,59%,93%,Private room,27,45.0,"['email', 'phone']",1 shared bath,55.0,Agnès,629578862642667279,1.0,shared bath,629578862642667279
10030,17279093,1,9e Arrondissement,56%,92%,Private room,16,27.0,"['email', 'phone']",1 bath,1000.0,Nicolas,629730371011372688,1.0,bath,629730371011372688
10032,32049684,4,4e Arrondissement,100%,100%,Entire home/apt,48,90.0,"['email', 'phone']",1 bath,767.0,Jane,630000368515308743,1.0,bath,630000368515308743
10033,459701093,6,3e Arrondissement,100%,100%,Entire home/apt,19,65.0,"['email', 'phone']",1 bath,1000.0,Kévin,630040223970249093,1.0,bath,630040223970249093
10034,369826491,0,8e Arrondissement,97%,98%,Entire home/apt,52,225.0,"['email', 'phone']",2 baths,1000.0,WeHost,630072757952593807,2.0,baths,630072757952593807
10035,457111559,7,3e Arrondissement,100%,100%,Entire home/apt,24,105.0,"['email', 'phone']",1 bath,562.0,Vincent,630089656219508938,1.0,bath,630089656219508938
10036,454400257,7,6e Arrondissement,81%,100%,Entire home/apt,22,80.0,"['email', 'phone']",2 baths,1000.0,Florence,630124699612843889,2.0,baths,630124699612843889
10037,77439060,35,5e Arrondissement,84%,100%,Shared room,5,27.0,"['email', 'phone']",1 shared bath,877.0,Omar,630161462757032331,1.0,shared bath,630161462757032331
10038,367837113,1,5e Arrondissement,90%,100%,Entire home/apt,27,370.0,"['email', 'phone']",2 baths,1000.0,Sébastien,630164871944977892,2.0,baths,630164871944977892
10039,398614268,13,5e Arrondissement,88%,88%,Entire home/apt,21,85.0,"['email', 'phone']",1 bath,1000.0,Margot David,630212754821969979,1.0,bath,630212754821969979
10040,168526277,14,3e Arrondissement,100%,99%,Entire home/apt,6,76.0,"['email', 'phone']",1 bath,159.0,Brice,630269936608667378,1.0,bath,630269936608667378
10041,298418966,2,8e Arrondissement,100%,100%,Entire home/apt,45,95.0,"['email', 'phone']",1 bath,256.0,Meher,630741439933475982,1.0,bath,630741439933475982
10042,226216922,7,7e Arrondissement,100%,100%,Entire home/apt,34,74.0,"['email', 'phone']",1 bath,1000.0,David,630775391466422189,1.0,bath,630775391466422189
10043,369826491,8,6e Arrondissement,97%,98%,Entire home/apt,39,97.0,"['email', 'phone']",1 bath,1000.0,WeHost,630810981786539280,1.0,bath,630810981786539280
10044,455065679,1,6e Arrondissement,100%,100%,Entire home/apt,55,310.0,"['email', 'phone']",2 baths,630.0,Ornella,630913777658902831,2.0,baths,630913777658902831
10045,176904029,0,1er Arrondissement,99%,100%,Entire home/apt,22,57.0,"['email', 'phone']",1 bath,1000.0,Jessica,630948613896994161,1.0,bath,630948613896994161
10046,16327119,18,1er Arrondissement,92%,100%,Entire home/apt,6,55.0,['phone'],1 bath,430.0,Lisa,630961338021188450,1.0,bath,630961338021188450
10047,422441606,17,7e Arrondissement,77%,50%,Private room,11,45.0,"['email', 'phone']",1 shared bath,184.0,Abdessatar,630981329873380805,1.0,shared bath,630981329873380805
10048,207183285,0,2e Arrondissement,80%,60%,Entire home/apt,34,60.0,"['email', 'phone']",1 bath,67.0,Supanee,631085051530971001,1.0,bath,631085051530971001
10049,8031253,2,6e Arrondissement,71%,100%,Entire home/apt,8,80.0,"['email', 'phone']",2 baths,1000.0,Marie,631319060778099111,2.0,baths,631319060778099111
10050,250670085,21,6e Arrondissement,99%,100%,Entire home/apt,2,56.0,"['email', 'phone']",1 bath,541.0,Julia,631661560719676915,1.0,bath,631661560719676915
10051,46964764,0,9e Arrondissement,100%,100%,Entire home/apt,9,350.0,"['email', 'phone']",2 baths,387.0,Anne-Sophie,631755590389147392,2.0,baths,631755590389147392
10052,16180387,17,9e Arrondissement,100%,100%,Entire home/apt,45,100.0,"['email', 'phone']",1 bath,1000.0,Laure,631912544926501848,1.0,bath,631912544926501848
10053,67506047,23,2e Arrondissement,100%,100%,Private room,26,56.0,"['email', 'phone']",1 shared bath,509.0,Sofian,632237750267785195,1.0,shared bath,632237750267785195
10054,326975012,6,6e Arrondissement,100%,99%,Entire home/apt,22,85.0,"['email', 'phone']",1.5 baths,1000.0,Florian,632282602427682271,1.5,baths,632282602427682271
10055,17277937,22,3e Arrondissement,83%,97%,Entire home/apt,44,50.0,"['email', 'phone']",1 bath,716.0,Anaïs,632380921941683612,1.0,bath,632380921941683612
10056,75744005,6,3e Arrondissement,83%,100%,Private room,41,130.0,"['email', 'phone']",1 shared bath,522.0,Sabrina,632443464378450616,1.0,shared bath,632443464378450616
10057,460355625,1,2e Arrondissement,100%,100%,Entire home/apt,8,69.0,"['email', 'phone']",1 bath,626.0,Clara,632482866953467356,1.0,bath,632482866953467356
10058,104522665,4,3e Arrondissement,100%,100%,Entire home/apt,30,59.0,"['email', 'phone']",1 bath,1000.0,Marion,632519451827287955,1.0,bath,632519451827287955
10059,30166918,4,3e Arrondissement,80%,100%,Entire home/apt,19,110.0,"['email', 'phone', 'work_email']",1 bath,332.0,Franck,632599089902647612,1.0,bath,632599089902647612
10060,459836338,0,9e Arrondissement,100%,100%,Entire home/apt,15,50.0,['phone'],1 bath,1000.0,Paul,632975232279150983,1.0,bath,632975232279150983
10061,369826491,5,6e Arrondissement,97%,98%,Entire home/apt,32,68.0,"['email', 'phone']",1 bath,1000.0,WeHost,632985405050204129,1.0,bath,632985405050204129
10062,60359762,0,5e Arrondissement,57%,80%,Private room,15,40.0,"['email', 'phone']",1 bath,58.0,Locationmiladys,633012892958093893,1.0,bath,633012892958093893
10063,60359762,0,5e Arrondissement,57%,80%,Private room,16,40.0,"['email', 'phone']",1 shared bath,107.0,Locationmiladys,633016732792508447,1.0,shared bath,633016732792508447
10064,8067536,9,7e Arrondissement,99%,98%,Entire home/apt,20,108.0,"['email', 'phone']",1.5 baths,1000.0,Nicolas,633030573609856581,1.5,baths,633030573609856581
10067,117238503,0,5e Arrondissement,0%,0%,Private room,2,18.0,"['email', 'phone']",0 baths,563.0,Sophie,633224207240940670,0.0,baths,633224207240940670
10068,460578842,5,5e Arrondissement,73%,80%,Entire home/apt,36,140.0,"['email', 'phone']",1 bath,729.0,Elizabeth,633339702505974968,1.0,bath,633339702505974968
10069,460657630,0,2e Arrondissement,88%,100%,Entire home/apt,17,71.0,"['email', 'phone']",1 bath,1000.0,Veronique,633697344001782418,1.0,bath,633697344001782418
10070,226216922,1,9e Arrondissement,100%,100%,Entire home/apt,42,161.0,"['email', 'phone']",2.5 baths,1000.0,David,633727986018169789,2.5,baths,633727986018169789
10071,351716497,21,7e Arrondissement,96%,100%,Entire home/apt,49,60.0,"['email', 'phone']",1 bath,687.0,Walid,633744307657176652,1.0,bath,633744307657176652
10072,361914419,10,6e Arrondissement,98%,100%,Entire home/apt,37,65.0,['phone'],1 bath,1000.0,Mouaouia,633748019939813084,1.0,bath,633748019939813084
10073,226216922,2,3e Arrondissement,100%,100%,Entire home/apt,37,62.0,"['email', 'phone']",1 bath,1000.0,David,633808723654286899,1.0,bath,633808723654286899
10074,168526277,28,3e Arrondissement,100%,99%,Entire home/apt,7,77.0,"['email', 'phone']",1 bath,583.0,Brice,633868971345959713,1.0,bath,633868971345959713
10075,168526277,19,6e Arrondissement,100%,99%,Entire home/apt,4,76.0,"['email', 'phone']",1 bath,687.0,Brice,633877663282046941,1.0,bath,633877663282046941
10076,163600920,2,1er Arrondissement,80%,100%,Entire home/apt,35,120.0,['phone'],1 bath,1000.0,Charlotte,633984780736228018,1.0,bath,633984780736228018
10078,460825253,3,1er Arrondissement,78%,100%,Private room,20,40.0,"['email', 'phone']",1 shared bath,225.0,Manon,634350203642149027,1.0,shared bath,634350203642149027
10079,392276477,7,1er Arrondissement,93%,100%,Entire home/apt,40,120.0,['phone'],1 bath,713.0,Elia,634421965553368764,1.0,bath,634421965553368764
10080,226216922,7,6e Arrondissement,100%,100%,Entire home/apt,27,68.0,"['email', 'phone']",1 bath,1000.0,David,634466918452238827,1.0,bath,634466918452238827
10081,460846171,10,7e Arrondissement,100%,90%,Entire home/apt,23,83.0,"['email', 'phone']",1 bath,1000.0,Lysiane,634484409904810842,1.0,bath,634484409904810842
10082,226216922,6,3e Arrondissement,100%,100%,Entire home/apt,35,74.0,"['email', 'phone']",1 bath,1000.0,David,634491795562025080,1.0,bath,634491795562025080
10084,226216922,8,7e Arrondissement,100%,100%,Entire home/apt,32,62.0,"['email', 'phone']",1 bath,1000.0,David,634543394519840343,1.0,bath,634543394519840343
10085,132038633,3,1er Arrondissement,100%,100%,Private room,1,35.0,"['email', 'phone']",1 shared bath,496.0,Melissa,634616539832962236,1.0,shared bath,634616539832962236
10086,263176825,1,6e Arrondissement,87%,100%,Entire home/apt,20,100.0,"['email', 'phone', 'work_email']",1 bath,1000.0,Kadidja,634815223135039789,1.0,bath,634815223135039789
10087,5104786,1,9e Arrondissement,67%,100%,Entire home/apt,46,150.0,"['email', 'phone']",2 baths,1000.0,Déborah,635135945641766247,2.0,baths,635135945641766247
10088,67065290,2,2e Arrondissement,50%,100%,Entire home/apt,39,140.0,"['email', 'phone']",1 bath,237.0,Davy,635211150060509790,1.0,bath,635211150060509790
10089,176904029,7,4e Arrondissement,99%,100%,Entire home/apt,34,67.0,"['email', 'phone']",1 bath,1000.0,Jessica,635233124073179281,1.0,bath,635233124073179281
10090,326975012,18,5e Arrondissement,100%,99%,Entire home/apt,27,68.0,"['email', 'phone']",1 bath,1000.0,Florian,635316471505796720,1.0,bath,635316471505796720
10091,84507979,16,7e Arrondissement,73%,100%,Entire home/apt,27,42.0,"['email', 'phone']",1 bath,320.0,Dd,635347397048706812,1.0,bath,635347397048706812
10092,326975012,23,5e Arrondissement,100%,99%,Entire home/apt,20,50.0,"['email', 'phone']",1 bath,923.0,Florian,635379306819959625,1.0,bath,635379306819959625
10093,461061329,7,1er Arrondissement,100%,100%,Entire home/apt,1,100.0,"['email', 'phone']",1 bath,186.0,Paul,635380738377126094,1.0,bath,635380738377126094
10094,126897562,2,9e Arrondissement,67%,100%,Entire home/apt,59,430.0,"['email', 'phone']",7 baths,1000.0,Florence,635413283054230627,7.0,baths,635413283054230627
10095,26106015,6,9e Arrondissement,73%,100%,Entire home/apt,41,60.0,"['email', 'phone']",1 bath,1000.0,Solène,635435808048625486,1.0,bath,635435808048625486
10096,77439060,4,5e Arrondissement,84%,100%,Shared room,5,40.0,"['email', 'phone']",1 shared bath,1000.0,Omar,635525962724378807,1.0,shared bath,635525962724378807
10097,459837625,11,1er Arrondissement,100%,100%,Entire home/apt,13,54.0,['phone'],1 bath,1000.0,Amélie,635840679621244586,1.0,bath,635840679621244586
10098,226216922,2,3e Arrondissement,100%,100%,Entire home/apt,34,66.0,"['email', 'phone']",1 bath,1000.0,David,635912138941702974,1.0,bath,635912138941702974
10099,226216922,8,4e Arrondissement,100%,100%,Entire home/apt,33,98.0,"['email', 'phone']",1 bath,1000.0,David,635965121104193267,1.0,bath,635965121104193267
10100,43742268,12,4e Arrondissement,98%,100%,Private room,21,69.0,"['email', 'phone']",1 shared bath,169.0,Alberto,636041698999004969,1.0,shared bath,636041698999004969
10101,21953757,25,4e Arrondissement,99%,100%,Private room,41,38.0,"['email', 'phone']",1 shared bath,1000.0,Agnieszka,636133686738861009,1.0,shared bath,636133686738861009
10102,21640845,5,1er Arrondissement,69%,100%,Entire home/apt,37,100.0,"['email', 'phone']",1 bath,40.0,Nicolas,636725823390714284,1.0,bath,636725823390714284
10104,461496378,18,7e Arrondissement,100%,100%,Entire home/apt,36,56.0,"['email', 'phone']",1 bath,1000.0,Sophie,637485297434778751,1.0,bath,637485297434778751
10105,461510812,14,3e Arrondissement,83%,100%,Entire home/apt,37,109.0,"['email', 'phone', 'work_email']",2 baths,814.0,Raphael,637534370496259463,2.0,baths,637534370496259463
10106,230686074,6,1er Arrondissement,100%,100%,Entire home/apt,42,92.0,"['email', 'phone']",1 bath,1000.0,Lucas,637641098591810747,1.0,bath,637641098591810747
10107,282409473,5,3e Arrondissement,97%,100%,Entire home/apt,40,116.0,"['email', 'phone']",1 bath,109.0,Mélissa,637696506359557866,1.0,bath,637696506359557866
10108,369826491,1,7e Arrondissement,97%,98%,Entire home/apt,35,49.0,"['email', 'phone']",1 bath,1000.0,WeHost,638081509712027589,1.0,bath,638081509712027589
10109,25860464,2,6e Arrondissement,99%,93%,Entire home/apt,35,43.0,['phone'],1.5 baths,500.0,Olivier,638284853276549094,1.5,baths,638284853276549094
10110,453206835,1,9e Arrondissement,83%,100%,Entire home/apt,26,66.0,"['email', 'phone']",1 bath,532.0,Vincent,638296679668707615,1.0,bath,638296679668707615
