,host_id,number_of_reviews,neighbourhood_cleansed,host_acceptance_rate,host_response_rate,room_type,amenities,price,host_verifications,bathrooms_text,description,host_name,id,number,type,listing_id
8345,389502338,2,Uhart-Cize,100%,100%,Private room,17,90.0,"['email', 'phone']",1 shared bath,508.0,Bernadette,48535696,1.0,shared bath,48535696
8346,391647816,11,Bardos,63%,80%,Entire home/apt,36,75.0,['phone'],1 bath,508.0,Maider,48538030,1.0,bath,48538030
8347,218765540,0,Bidart,89%,100%,Entire home/apt,16,92.0,"['email', 'phone']",2 baths,1000.0,Leavetown,48703899,2.0,baths,48703899
8348,218765540,0,Bidart,89%,100%,Entire home/apt,16,61.0,"['email', 'phone']",1 bath,1000.0,Leavetown,48703911,1.0,bath,48703911
8349,218765540,0,Bidart,89%,100%,Entire home/apt,16,67.0,"['email', 'phone']",1 bath,1000.0,Leavetown,48703925,1.0,bath,48703925
8350,360289977,3,Anglet,96%,100%,Entire home/apt,57,290.0,['phone'],3 baths,1000.0,Xavier,48705876,3.0,baths,48705876
8351,46056691,4,Saint-Jean-de-Luz,75%,100%,Entire home/apt,54,380.0,"['email', 'phone']",3 baths,528.0,Brice,48538100,3.0,baths,48538100
8352,18530902,29,Bayonne,100%,100%,Entire home/apt,24,63.0,"['email', 'phone']",1 bath,1000.0,Naia,48707405,1.0,bath,48707405
8353,391649793,26,Anglet,100%,100%,Entire home/apt,42,90.0,"['email', 'phone']",1 bath,971.0,Maïté,48538553,1.0,bath,48538553
8354,28985217,11,GuÃ©thary,100%,100%,Entire home/apt,39,115.0,"['email', 'phone']",1 bath,1000.0,Fabien,48538767,1.0,bath,48538767
8355,65715610,24,Bayonne,91%,100%,Entire home/apt,33,102.0,"['email', 'phone']",1 bath,1000.0,Nicolas,48709219,1.0,bath,48709219
8356,389762971,48,Biarritz,98%,100%,Entire home/apt,15,81.0,['phone'],1 bath,1000.0,Clémentine,48710144,1.0,bath,48710144
8357,107343969,2,Bidart,85%,86%,Entire home/apt,39,488.0,"['email', 'phone']",3 baths,1000.0,Luc,48539210,3.0,baths,48539210
8358,388001950,61,Bayonne,99%,97%,Entire home/apt,6,165.0,"['email', 'phone']",3 baths,591.0,Eliott,48712692,3.0,baths,48712692
8359,25332209,0,Biarritz,100%,100%,Entire home/apt,37,140.0,"['email', 'phone']",1 bath,949.0,Florence,48541618,1.0,bath,48541618
8360,392863971,23,Ascain,89%,100%,Entire home/apt,60,160.0,"['email', 'phone']",1 bath,1000.0,Nathalie,48717018,1.0,bath,48717018
8361,391675903,6,Biarritz,67%,100%,Entire home/apt,49,122.0,"['email', 'phone']",1 bath,963.0,Christian,48542679,1.0,bath,48542679
8362,8079877,19,Biarritz,96%,67%,Entire home/apt,29,98.0,"['email', 'phone', 'work_email']",1 bath,1000.0,Damien,48718642,1.0,bath,48718642
8363,42194532,14,Saint-Jean-de-Luz,100%,100%,Entire home/apt,18,100.0,"['email', 'phone']",1 bath,1000.0,Sylvie,48544475,1.0,bath,48544475
8364,239083973,13,Biarritz,100%,100%,Entire home/apt,39,78.0,"['email', 'phone']",1 bath,1000.0,Sarah,48558077,1.0,bath,48558077
8365,393085922,18,Saint-Jean-de-Luz,90%,100%,Entire home/apt,19,147.0,['phone'],1 bath,699.0,Xabi,48724689,1.0,bath,48724689
8366,393086923,2,Anglet,86%,100%,Entire home/apt,10,70.0,"['email', 'phone']",1 bath,1000.0,Sebastien,48724932,1.0,bath,48724932
8367,269532403,16,Saint-Jean-de-Luz,100%,100%,Entire home/apt,16,120.0,"['email', 'phone']",1 bath,864.0,Valérie,48725356,1.0,bath,48725356
8368,114296380,1,Biarritz,81%,100%,Entire home/apt,42,210.0,"['email', 'phone']",1 bath,1000.0,Gaspard,48725563,1.0,bath,48725563
8369,220703642,94,Bayonne,99%,100%,Entire home/apt,49,70.0,"['email', 'phone']",1 bath,1000.0,Laurent,48559671,1.0,bath,48559671
8370,184945495,10,Anglet,99%,99%,Entire home/apt,19,48.0,"['email', 'phone']",1 bath,1000.0,Welkeys,48560545,1.0,bath,48560545
8371,393108171,16,Hendaye,100%,100%,Entire home/apt,54,89.0,['phone'],1 bath,894.0,Isabelle,48729341,1.0,bath,48729341
8372,391804479,7,Hasparren,92%,50%,Entire home/apt,30,59.0,"['email', 'phone']",1 bath,251.0,Jean Marie,48561258,1.0,bath,48561258
8373,30789457,1,Anglet,100%,100%,Entire home/apt,63,550.0,"['email', 'phone']",2 baths,625.0,Katti,48731858,2.0,baths,48731858
8374,265337161,93,Anglet,95%,100%,Entire home/apt,38,76.0,"['email', 'phone']",1 bath,602.0,Daniel,48563486,1.0,bath,48563486
8375,4583085,10,Banca,63%,100%,Entire home/apt,13,70.0,"['email', 'phone']",1 bath,869.0,Mélanie,48731961,1.0,bath,48731961
8376,62885716,3,Saint-Jean-de-Luz,99%,90%,Entire home/apt,11,86.0,"['email', 'phone', 'work_email']",1 bath,1000.0,Lisa,48744231,1.0,bath,48744231
8377,241618628,11,Biarritz,100%,100%,Entire home/apt,32,70.0,"['email', 'phone']",1 bath,213.0,Christophe,48744589,1.0,bath,48744589
8378,393259005,1,Biarritz,94%,100%,Entire home/apt,44,600.0,"['email', 'phone']",6 baths,1000.0,Breteuil Immobilier Biarritz,48748596,6.0,baths,48748596
8379,391675576,28,Hendaye,100%,100%,Entire home/apt,23,150.0,"['email', 'phone']",1 bath,327.0,Eneko,48751287,1.0,bath,48751287
8380,169533322,15,Biarritz,97%,100%,Entire home/apt,31,109.0,"['email', 'phone']",1 bath,1000.0,Fanny,48754328,1.0,bath,48754328
8381,33270187,13,Anglet,88%,100%,Entire home/apt,40,109.0,"['email', 'phone']",1 bath,1000.0,Alexia,48568885,1.0,bath,48568885
8382,31146162,30,Saint-Jean-de-Luz,88%,91%,Entire home/apt,37,93.0,"['email', 'phone']",1 bath,1000.0,Frédéric,48754352,1.0,bath,48754352
8383,76087019,14,Anglet,100%,100%,Entire home/apt,29,164.0,"['email', 'phone']",2 baths,1000.0,Carine & Alain,48575936,2.0,baths,48575936
8384,387114605,31,Biarritz,96%,91%,Entire home/apt,23,113.0,"['email', 'phone']",1 bath,1000.0,Pays Basque,48582688,1.0,bath,48582688
8385,140705990,37,Biarritz,100%,100%,Entire home/apt,26,70.0,"['email', 'phone']",1 bath,1000.0,Charlotte,48754390,1.0,bath,48754390
8386,172164666,21,Bidache,100%,100%,Entire home/apt,40,39.0,"['email', 'phone']",1 bath,1000.0,Alexia,48754482,1.0,bath,48754482
8387,391963265,5,Anglet,100%,100%,Entire home/apt,43,74.0,"['email', 'phone']",1 bath,890.0,Laure,48586483,1.0,bath,48586483
8388,393304909,35,Biarritz,88%,100%,Entire home/apt,50,137.0,"['email', 'phone']",1 bath,1000.0,Anne-Marie,48754599,1.0,bath,48754599
8391,60255425,10,Ciboure,90%,100%,Entire home/apt,28,80.0,"['email', 'phone']",1 bath,570.0,Stephanie,48588877,1.0,bath,48588877
8392,37254187,41,Biarritz,94%,100%,Entire home/apt,18,70.0,"['email', 'phone']",1 bath,218.0,Hanna,48763419,1.0,bath,48763419
8393,37254187,24,Biarritz,94%,100%,Entire home/apt,10,100.0,"['email', 'phone']",1 bath,218.0,Hanna,48764279,1.0,bath,48764279
8394,392059668,9,Anglet,100%,100%,Entire home/apt,51,135.0,"['email', 'phone']",1 bath,1000.0,Pauline,48596694,1.0,bath,48596694
8395,169533322,16,Biarritz,97%,100%,Entire home/apt,35,108.0,"['email', 'phone']",1.5 baths,1000.0,Fanny,48764316,1.5,baths,48764316
8396,13963698,3,Biarritz,100%,100%,Entire home/apt,35,150.0,"['email', 'phone']",1 bath,800.0,Francine,48601124,1.0,bath,48601124
8397,161583243,14,Biarritz,93%,90%,Entire home/apt,38,250.0,"['email', 'phone']",1 bath,738.0,Marion,48765206,1.0,bath,48765206
8398,226883782,30,Anglet,73%,100%,Entire home/apt,26,62.0,"['email', 'phone']",1 bath,590.0,Thibault,48604776,1.0,bath,48604776
8399,392973338,16,Anglet,88%,100%,Entire home/apt,42,100.0,"['email', 'phone']",1 bath,1000.0,Alain,48766767,1.0,bath,48766767
8400,237874814,7,Hendaye,98%,100%,Entire home/apt,52,200.0,"['email', 'phone']",2.5 baths,1000.0,Laurent,48607108,2.5,baths,48607108
8401,392203699,7,Sare,100%,100%,Entire home/apt,53,130.0,"['email', 'phone']",2 baths,792.0,Elisabeth,48617452,2.0,baths,48617452
8403,50660097,8,Saint-Jean-de-Luz,83%,100%,Entire home/apt,20,185.0,"['email', 'phone']",1 bath,972.0,Paola,48768019,1.0,bath,48768019
8404,120702315,32,Cambo-les-Bains,97%,100%,Entire home/apt,33,30.0,"['email', 'phone']",1 bath,333.0,Emmanuelle,48768068,1.0,bath,48768068
8405,237874814,14,Hendaye,98%,100%,Entire home/apt,54,223.0,"['email', 'phone']",2.5 baths,946.0,Laurent,48626643,2.5,baths,48626643
8406,92090848,4,Biarritz,40%,100%,Entire home/apt,31,110.0,"['email', 'phone']",1 bath,1000.0,Celine,48635138,1.0,bath,48635138
8407,77887623,10,Bayonne,89%,100%,Entire home/apt,27,71.0,"['email', 'phone']",1 bath,561.0,Maëva,48769032,1.0,bath,48769032
8410,378315125,15,Saint-Jean-de-Luz,100%,100%,Entire home/apt,27,70.0,"['email', 'phone']",1 bath,500.0,Myriam,48778209,1.0,bath,48778209
8411,392367359,34,Arcangues,100%,100%,Entire home/apt,36,69.0,"['email', 'phone']",2 baths,566.0,Béatrice,48639188,2.0,baths,48639188
8412,6501389,2,Bayonne,80%,100%,Entire home/apt,20,89.0,"['email', 'phone', 'work_email']",1 bath,931.0,Frederic,48778318,1.0,bath,48778318
8413,347522701,15,Biarritz,100%,100%,Entire home/apt,42,450.0,"['email', 'phone']",3 baths,1000.0,Catherine,48780108,3.0,baths,48780108
8414,47400095,20,Mouguerre,89%,80%,Entire home/apt,38,60.0,"['email', 'phone']",1 bath,275.0,Ana,48639495,1.0,bath,48639495
8415,45871868,2,Saint-Jean-de-Luz,61%,50%,Entire home/apt,16,250.0,"['email', 'phone']",1 bath,1000.0,Capucine,48641089,1.0,bath,48641089
8416,2426984,57,Saint-PÃ©e-sur-Nivelle,95%,100%,Entire home/apt,68,156.0,"['email', 'phone', 'work_email']",1 bath,1000.0,Rémi,48642137,1.0,bath,48642137
8417,18882908,24,Ustaritz,82%,100%,Entire home/apt,31,70.0,"['email', 'phone']",1 bath,834.0,Mc,48780282,1.0,bath,48780282
8418,101069149,7,Cambo-les-Bains,100%,100%,Entire home/apt,50,270.0,"['email', 'phone']",2 baths,1000.0,Karine,48781093,2.0,baths,48781093
8419,51615047,17,Biarritz,62%,63%,Entire home/apt,45,280.0,"['email', 'phone']",2 baths,1000.0,Pauline,48650548,2.0,baths,48650548
8421,146343856,15,Anglet,100%,100%,Entire home/apt,30,70.0,"['email', 'phone']",1 bath,1000.0,Solene & Ludo,48651097,1.0,bath,48651097
8422,393544280,70,Ciboure,97%,100%,Entire home/apt,51,75.0,"['email', 'phone']",1 bath,1000.0,Francine,48782888,1.0,bath,48782888
8423,216918050,4,Hendaye,67%,100%,Entire home/apt,20,220.0,"['email', 'phone']",2 baths,40.0,David,48651191,2.0,baths,48651191
8425,25735176,64,Anglet,100%,100%,Entire home/apt,27,80.0,"['email', 'phone']",1 bath,570.0,Béatrice,48785489,1.0,bath,48785489
8426,387478381,5,Hasparren,81%,100%,Private room,15,100.0,"['email', 'phone']",1 private bath,509.0,Marc,48792772,1.0,private bath,48792772
8428,393647815,9,Biarritz,100%,100%,Entire home/apt,28,122.0,"['email', 'phone']",1 bath,526.0,Béatrice,48793513,1.0,bath,48793513
8429,241618628,4,Biarritz,100%,100%,Entire home/apt,34,80.0,"['email', 'phone']",1 bath,302.0,Christophe,48794894,1.0,bath,48794894
8430,103648588,12,Hasparren,100%,100%,Entire home/apt,37,50.0,"['email', 'phone']",1 bath,631.0,Marie-Claire,48795969,1.0,bath,48795969
8431,391916032,35,Hendaye,100%,100%,Entire home/apt,30,79.0,"['email', 'phone']",1 bath,1000.0,Anne,48796233,1.0,bath,48796233
8432,147776140,4,Bayonne,50%,100%,Entire home/apt,33,75.0,"['email', 'phone', 'work_email']",1 bath,314.0,Jeff,48798016,1.0,bath,48798016
8434,331084648,13,Bidart,96%,100%,Entire home/apt,22,213.0,"['email', 'phone']",3 baths,1000.0,Toinon,48802457,3.0,baths,48802457
8436,358951892,46,Anglet,93%,100%,Entire home/apt,44,100.0,['phone'],1 bath,947.0,Alain Et Sophie,48805000,1.0,bath,48805000
8437,4179343,18,Bayonne,100%,100%,Entire home/apt,19,9.0,"['email', 'phone']",1 bath,671.0,Isabelle,48805514,1.0,bath,48805514
8438,197034737,3,Anglet,75%,100%,Entire home/apt,23,66.0,"['email', 'phone']",1 bath,40.0,Nicole Et Jean Paul,48655624,1.0,bath,48655624
8442,392515803,8,Bidart,86%,100%,Entire home/apt,45,123.0,"['email', 'phone']",1 bath,1000.0,Nicolas,48657705,1.0,bath,48657705
8443,21279829,15,Anglet,82%,89%,Entire home/apt,27,50.0,"['email', 'phone']",1 bath,548.0,Magalie,48659698,1.0,bath,48659698
8445,28017135,9,Saint-Jean-de-Luz,100%,100%,Entire home/apt,67,280.0,"['email', 'phone']",1 bath,1000.0,Carine,48666243,1.0,bath,48666243
8446,96032442,6,Biarritz,89%,100%,Entire home/apt,44,126.0,['phone'],1 bath,1000.0,Christine,48815575,1.0,bath,48815575
8447,6541339,18,Bidart,40%,100%,Entire home/apt,51,82.0,"['email', 'phone']",1 bath,1000.0,Laila,48817763,1.0,bath,48817763
8448,13017808,3,Biarritz,92%,100%,Entire home/apt,51,120.0,"['email', 'phone']",2 baths,988.0,Stephanie,48817772,2.0,baths,48817772
8450,133059316,0,Cambo-les-Bains,100%,87%,Entire home/apt,12,250.0,"['email', 'phone']",1 bath,693.0,Agence Poplidays 5,48818012,1.0,bath,48818012
8451,274570631,20,Biarritz,100%,100%,Entire home/apt,36,80.0,"['email', 'phone']",1 bath,1000.0,Miyuki,48823177,1.0,bath,48823177
8452,245271269,18,Hendaye,100%,100%,Entire home/apt,15,181.0,"['email', 'phone']",2 baths,589.0,Kévin,48824014,2.0,baths,48824014
8453,55499838,5,Arbonne,100%,100%,Entire home/apt,44,160.0,"['email', 'phone']",2 baths,580.0,Elodie,48827359,2.0,baths,48827359
8454,392614650,16,Saint-Martin-d'Arberoue,79%,100%,Entire home/apt,23,50.0,"['email', 'phone']",1 bath,520.0,Antton,48666337,1.0,bath,48666337
8455,130005487,2,Hendaye,100%,98%,Entire home/apt,13,250.0,"['email', 'phone']",1 bath,786.0,Agence Poplidays,48832828,1.0,bath,48832828
8458,175713256,10,Ciboure,100%,100%,Entire home/apt,12,300.0,"['email', 'phone']",2 baths,751.0,Isabelle,48840498,2.0,baths,48840498
8459,122190265,28,Larressore,99%,97%,Entire home/apt,21,71.0,['phone'],1 bath,456.0,Julie,48667263,1.0,bath,48667263
8460,392636046,19,Ciboure,78%,80%,Entire home/apt,12,80.0,"['email', 'phone']",2 baths,571.0,Michelle,48669673,2.0,baths,48669673
8461,47116117,6,Hendaye,100%,100%,Entire home/apt,46,126.0,"['email', 'phone']",1 bath,1000.0,Josiane Et Jean-Marie,48671059,1.0,bath,48671059
8462,134345981,7,Ascarat,100%,100%,Entire home/apt,51,160.0,['phone'],1 bath,1000.0,Mireille,48672048,1.0,bath,48672048
8463,19592955,6,Bidart,79%,100%,Entire home/apt,63,350.0,"['email', 'phone']",2.5 baths,1000.0,Ivane,48841201,2.5,baths,48841201
8464,241618628,12,Biarritz,100%,100%,Entire home/apt,34,90.0,"['email', 'phone']",1 bath,210.0,Christophe,48841804,1.0,bath,48841804
8465,124968649,2,Anglet,83%,100%,Entire home/apt,29,636.0,"['email', 'phone']",3 baths,1000.0,Isabelle,48842091,3.0,baths,48842091
8466,27231372,10,Biarritz,75%,100%,Entire home/apt,48,145.0,"['email', 'phone']",1 bath,1000.0,Isabelle,48673476,1.0,bath,48673476
8467,241618628,9,Biarritz,100%,100%,Entire home/apt,32,65.0,"['email', 'phone']",1 bath,216.0,Christophe,48842394,1.0,bath,48842394
8468,107343969,7,Bidart,85%,86%,Entire home/apt,27,116.0,"['email', 'phone']",2 baths,1000.0,Luc,48842444,2.0,baths,48842444
8469,393991963,7,Bayonne,100%,100%,Entire home/apt,14,85.0,"['email', 'phone']",1 bath,663.0,Pierre,48843484,1.0,bath,48843484
8470,392687862,21,Anglet,85%,100%,Entire home/apt,35,101.0,['phone'],1 bath,676.0,Agathe,48675756,1.0,bath,48675756
8471,394006769,25,Cambo-les-Bains,100%,100%,Entire home/apt,28,42.0,['phone'],1 bath,381.0,Nathalie,48845362,1.0,bath,48845362
8473,5955634,11,Biarritz,54%,100%,Entire home/apt,32,120.0,"['email', 'phone']",1 bath,990.0,Amaya,48679147,1.0,bath,48679147
8474,325151115,4,Saint-PÃ©e-sur-Nivelle,100%,100%,Entire home/apt,24,85.0,"['email', 'phone']",1 bath,1000.0,Aurélie,48846435,1.0,bath,48846435
8475,169533322,16,Biarritz,97%,100%,Entire home/apt,11,90.0,"['email', 'phone']",1 bath,1000.0,Fanny,48679360,1.0,bath,48679360
8477,392511396,10,Hendaye,100%,100%,Entire home/apt,11,68.0,"['email', 'phone']",1 bath,552.0,Corinne,48685146,1.0,bath,48685146
8478,70024923,12,Biarritz,100%,33%,Entire home/apt,28,120.0,"['email', 'phone', 'work_email']",1 bath,695.0,Anastasia,48685478,1.0,bath,48685478
8480,105360816,19,GuÃ©thary,100%,83%,Entire home/apt,37,68.0,"['email', 'phone']",1 bath,713.0,Sabine,48856379,1.0,bath,48856379
8481,184945495,11,Biarritz,99%,99%,Entire home/apt,22,59.0,"['email', 'phone']",1 bath,1000.0,Welkeys,48688590,1.0,bath,48688590
8482,259441859,55,Cambo-les-Bains,98%,100%,Entire home/apt,26,75.0,"['email', 'phone']",1 bath,511.0,Guillaume,48692102,1.0,bath,48692102
8483,70984988,12,Saint-Jean-de-Luz,50%,100%,Entire home/apt,58,180.0,"['email', 'phone']",1 bath,565.0,Céline Et Camille,48857194,1.0,bath,48857194
8484,390037988,2,OssÃ¨s,29%,100%,Entire home/apt,16,75.0,"['email', 'phone']",1.5 baths,235.0,Odile,48857787,1.5,baths,48857787
8485,392830656,10,Anglet,78%,100%,Entire home/apt,24,65.0,['phone'],1 bath,801.0,Cedric,48693530,1.0,bath,48693530
8488,133059316,1,Saint-Jean-de-Luz,100%,87%,Entire home/apt,13,250.0,"['email', 'phone']",1 bath,1000.0,Agence Poplidays 5,48860410,1.0,bath,48860410
8489,389762971,11,Bayonne,98%,100%,Entire home/apt,16,106.0,['phone'],2 baths,1000.0,Clémentine,48861769,2.0,baths,48861769
8491,20325940,2,Biarritz,13%,60%,Entire home/apt,19,180.0,"['email', 'phone']",1 bath,40.0,Maxime,48862713,1.0,bath,48862713
8492,61996462,9,Bayonne,71%,100%,Entire home/apt,47,108.0,"['email', 'phone']",1 bath,520.0,Romain,48863586,1.0,bath,48863586
8493,392840458,14,Hendaye,100%,100%,Entire home/apt,55,120.0,"['email', 'phone']",2 baths,1000.0,Mikel,48694499,2.0,baths,48694499
8494,394151159,23,Anglet,90%,90%,Entire home/apt,16,141.0,"['email', 'phone']",1 bath,661.0,Caroline,48864488,1.0,bath,48864488
8495,75862484,0,Anglet,95%,90%,Entire home/apt,19,280.0,"['email', 'phone']",2.5 baths,928.0,Isabelle,48865981,2.5,baths,48865981
8496,185886689,40,Bayonne,100%,100%,Entire home/apt,32,65.0,"['email', 'phone']",1 bath,1000.0,Isabelle,48875183,1.0,bath,48875183
8500,323360278,30,Anglet,100%,100%,Entire home/apt,49,71.0,"['email', 'phone']",1 bath,288.0,Cyrille,48880528,1.0,bath,48880528
8501,296407,0,Ciboure,92%,100%,Private room,13,120.0,"['email', 'phone']",1 shared bath,318.0,Geraldine,48880882,1.0,shared bath,48880882
8503,130005487,0,Cambo-les-Bains,100%,98%,Entire home/apt,15,250.0,"['email', 'phone']",1 bath,774.0,Agence Poplidays,48882156,1.0,bath,48882156
8505,392848952,32,Biarritz,97%,100%,Entire home/apt,23,189.0,['phone'],1 bath,716.0,Véro & Michel,48695756,1.0,bath,48695756
8506,133059316,1,GuÃ©thary,100%,87%,Entire home/apt,14,250.0,"['email', 'phone']",1 bath,924.0,Agence Poplidays 5,48700292,1.0,bath,48700292
8507,394285958,15,Urrugne,100%,100%,Entire home/apt,12,114.0,"['email', 'phone']",2 baths,1000.0,Bernard,48883239,2.0,baths,48883239
8508,218765540,0,Ciboure,89%,100%,Entire home/apt,18,103.0,"['email', 'phone']",1.5 baths,1000.0,Leavetown,48703777,1.5,baths,48703777
8509,177165511,25,Biarritz,99%,97%,Entire home/apt,38,126.0,"['email', 'phone']",1.5 baths,1000.0,Isabel,48895763,1.5,baths,48895763
8510,218765540,0,Ciboure,89%,100%,Entire home/apt,17,113.0,"['email', 'phone']",2 baths,1000.0,Leavetown,48703799,2.0,baths,48703799
8511,340756190,23,Saint-Jean-de-Luz,100%,100%,Entire home/apt,37,137.0,"['email', 'phone']",2 baths,324.0,Laurence,48898517,2.0,baths,48898517
8512,47299615,6,Bidart,100%,100%,Private room,34,70.0,"['email', 'phone', 'work_email']",1.5 baths,384.0,Margaux,48899057,1.5,baths,48899057
8513,218765540,0,Ciboure,89%,100%,Entire home/apt,17,82.0,"['email', 'phone']",1 bath,1000.0,Leavetown,48703814,1.0,bath,48703814
8514,34994098,41,Biarritz,100%,100%,Entire home/apt,61,205.0,"['email', 'phone']",1 bath,1000.0,Erick,48899192,1.0,bath,48899192
8516,153990693,35,Biarritz,96%,100%,Entire home/apt,44,104.0,"['email', 'phone']",1 bath,557.0,Guillaume,48901391,1.0,bath,48901391
8517,9754601,19,Biarritz,95%,100%,Entire home/apt,47,70.0,"['email', 'phone', 'work_email']",1 bath,1000.0,Fabrice,48902204,1.0,bath,48902204
8518,218765540,0,Ciboure,89%,100%,Entire home/apt,17,65.0,"['email', 'phone']",1 bath,1000.0,Leavetown,48703830,1.0,bath,48703830
8520,394511463,7,Hendaye,100%,100%,Entire home/apt,37,74.0,"['email', 'phone']",1 bath,1000.0,Herve,48912122,1.0,bath,48912122
8521,218765540,0,Ciboure,89%,100%,Entire home/apt,17,77.0,"['email', 'phone']",1 bath,1000.0,Leavetown,48703842,1.0,bath,48703842
8522,218765540,2,Bidart,89%,100%,Entire home/apt,16,71.0,"['email', 'phone']",1 bath,1000.0,Leavetown,48703863,1.0,bath,48703863
8523,32736767,12,Hendaye,75%,100%,Entire home/apt,40,82.0,['phone'],1 bath,1000.0,Marylène,48913151,1.0,bath,48913151
8524,245921032,32,Ciboure,65%,80%,Entire home/apt,30,82.0,"['email', 'phone']",1 bath,564.0,Julie,48916732,1.0,bath,48916732
8526,47720414,7,Biarritz,100%,100%,Entire home/apt,50,127.0,"['email', 'phone']",2 baths,1000.0,Pascaline,48925814,2.0,baths,48925814
8527,122721847,6,Hendaye,91%,100%,Entire home/apt,25,65.0,"['email', 'phone']",1 bath,704.0,Adeline,48927373,1.0,bath,48927373
8528,394667054,11,Bayonne,100%,80%,Entire home/apt,49,75.0,"['email', 'phone']",1 bath,578.0,Cecile,48930823,1.0,bath,48930823
8529,394681666,5,Anglet,75%,100%,Entire home/apt,37,70.0,"['email', 'phone']",1 bath,730.0,Francoise-H,48932937,1.0,bath,48932937
8530,388028017,49,Ciboure,75%,97%,Entire home/apt,18,86.0,"['email', 'phone']",1 bath,1000.0,MaiaLEN,48933226,1.0,bath,48933226
8532,394789214,35,Hendaye,84%,100%,Entire home/apt,38,71.0,"['email', 'phone']",1 bath,391.0,Marie Jose,48947084,1.0,bath,48947084
8534,130005487,1,Saint-Jean-de-Luz,100%,98%,Entire home/apt,18,250.0,"['email', 'phone']",2 baths,1000.0,Agence Poplidays,48948159,2.0,baths,48948159
8535,390037988,0,OssÃ¨s,29%,100%,Entire home/apt,40,80.0,"['email', 'phone']",1 bath,608.0,Odile,49083621,1.0,bath,49083621
8537,73595362,4,Urrugne,100%,100%,Entire home/apt,37,163.0,"['email', 'phone']",1 bath,907.0,Elodie,48948527,1.0,bath,48948527
8538,389762971,31,Biarritz,98%,100%,Entire home/apt,17,163.0,['phone'],1 bath,1000.0,Clémentine,48951572,1.0,bath,48951572
